role,lifecycle:transition,event,completeTime,case:REG_DATE,case,case:AMOUNT_REQ
10809,COMPLETE,O_ACCEPTED,2012-03-09 16:37:30,2012-02-09 14:13:14.989000+01:00,207843,15000
11019,COMPLETE,O_SELECTED,2012-02-10 11:07:19,2012-02-09 14:54:23.185000+01:00,207852,5000
11019,COMPLETE,O_CREATED,2012-02-10 11:07:20,2012-02-09 14:54:23.185000+01:00,207852,5000
11019,COMPLETE,O_SENT,2012-02-10 11:07:20,2012-02-09 14:54:23.185000+01:00,207852,5000
10899,COMPLETE,O_SENT_BACK,2012-03-02 09:45:41,2012-02-09 14:54:23.185000+01:00,207852,5000
11289,COMPLETE,O_ACCEPTED,2012-03-06 15:14:01,2012-02-09 14:54:23.185000+01:00,207852,5000
11169,COMPLETE,O_SELECTED,2012-02-09 16:14:52,2012-02-09 15:37:25.730000+01:00,207864,10000
11169,COMPLETE,O_CREATED,2012-02-09 16:14:53,2012-02-09 15:37:25.730000+01:00,207864,10000
11169,COMPLETE,O_SENT,2012-02-09 16:14:53,2012-02-09 15:37:25.730000+01:00,207864,10000
11003,COMPLETE,O_CANCELLED,2012-02-23 17:11:29,2012-02-09 15:37:25.730000+01:00,207864,10000
11009,COMPLETE,O_SELECTED,2012-02-09 16:32:19,2012-02-09 15:53:44.863000+01:00,207867,7500
11009,COMPLETE,O_CREATED,2012-02-09 16:32:20,2012-02-09 15:53:44.863000+01:00,207867,7500
11009,COMPLETE,O_SENT,2012-02-09 16:32:20,2012-02-09 15:53:44.863000+01:00,207867,7500
10982,COMPLETE,O_CANCELLED,2012-02-14 14:52:42,2012-02-09 15:53:44.863000+01:00,207867,7500
10982,COMPLETE,O_SELECTED,2012-02-14 14:52:42,2012-02-09 15:53:44.863000+01:00,207867,7500
10982,COMPLETE,O_CREATED,2012-02-14 14:53:30,2012-02-09 15:53:44.863000+01:00,207867,7500
10982,COMPLETE,O_SENT,2012-02-14 14:53:30,2012-02-09 15:53:44.863000+01:00,207867,7500
11259,COMPLETE,O_SENT_BACK,2012-02-17 10:00:13,2012-02-09 15:53:44.863000+01:00,207867,7500
10809,COMPLETE,O_DECLINED,2012-02-20 13:50:45,2012-02-09 15:53:44.863000+01:00,207867,7500
11169,COMPLETE,O_SELECTED,2012-02-09 17:10:02,2012-02-09 16:03:30.640000+01:00,207870,15000
11169,COMPLETE,O_CREATED,2012-02-09 17:10:51,2012-02-09 16:03:30.640000+01:00,207870,15000
11169,COMPLETE,O_SENT,2012-02-09 17:10:51,2012-02-09 16:03:30.640000+01:00,207870,15000
10982,COMPLETE,O_CANCELLED,2012-02-09 17:11:31,2012-02-09 16:03:30.640000+01:00,207870,15000
10982,COMPLETE,O_SELECTED,2012-02-09 17:11:31,2012-02-09 16:03:30.640000+01:00,207870,15000
10982,COMPLETE,O_CREATED,2012-02-09 17:11:32,2012-02-09 16:03:30.640000+01:00,207870,15000
10982,COMPLETE,O_SENT,2012-02-09 17:11:32,2012-02-09 16:03:30.640000+01:00,207870,15000
11019,COMPLETE,O_CANCELLED,2012-02-21 10:39:48,2012-02-09 16:03:30.640000+01:00,207870,15000
11019,COMPLETE,O_SELECTED,2012-02-21 10:39:48,2012-02-09 16:03:30.640000+01:00,207870,15000
11019,COMPLETE,O_CREATED,2012-02-21 10:39:49,2012-02-09 16:03:30.640000+01:00,207870,15000
11019,COMPLETE,O_SENT,2012-02-21 10:39:49,2012-02-09 16:03:30.640000+01:00,207870,15000
11019,COMPLETE,O_DECLINED,2012-02-21 10:52:00,2012-02-09 16:03:30.640000+01:00,207870,15000
10933,COMPLETE,O_SELECTED,2012-02-09 19:27:40,2012-02-09 16:11:13.002000+01:00,207873,14000
10933,COMPLETE,O_CREATED,2012-02-09 19:27:41,2012-02-09 16:11:13.002000+01:00,207873,14000
10933,COMPLETE,O_SENT,2012-02-09 19:27:42,2012-02-09 16:11:13.002000+01:00,207873,14000
10933,COMPLETE,O_CANCELLED,2012-02-09 19:28:44,2012-02-09 16:11:13.002000+01:00,207873,14000
10933,COMPLETE,O_SELECTED,2012-02-09 19:28:44,2012-02-09 16:11:13.002000+01:00,207873,14000
10933,COMPLETE,O_CREATED,2012-02-09 19:28:45,2012-02-09 16:11:13.002000+01:00,207873,14000
10933,COMPLETE,O_SENT,2012-02-09 19:28:45,2012-02-09 16:11:13.002000+01:00,207873,14000
11119,COMPLETE,O_CANCELLED,2012-02-17 20:37:01,2012-02-09 16:11:13.002000+01:00,207873,14000
10932,COMPLETE,O_SELECTED,2012-02-10 09:56:28,2012-02-09 16:43:33.651000+01:00,207882,8000
10932,COMPLETE,O_CREATED,2012-02-10 09:56:30,2012-02-09 16:43:33.651000+01:00,207882,8000
10932,COMPLETE,O_SENT,2012-02-10 09:56:30,2012-02-09 16:43:33.651000+01:00,207882,8000
10889,COMPLETE,O_DECLINED,2012-02-27 15:57:39,2012-02-09 16:43:33.651000+01:00,207882,8000
11122,COMPLETE,O_SELECTED,2012-02-09 17:47:23,2012-02-09 17:31:36.227000+01:00,207894,35000
11122,COMPLETE,O_CREATED,2012-02-09 17:47:24,2012-02-09 17:31:36.227000+01:00,207894,35000
11122,COMPLETE,O_SENT,2012-02-09 17:47:24,2012-02-09 17:31:36.227000+01:00,207894,35000
11122,COMPLETE,O_SELECTED,2012-02-09 17:48:19,2012-02-09 17:31:36.227000+01:00,207894,35000
11122,COMPLETE,O_CANCELLED,2012-02-09 17:48:19,2012-02-09 17:31:36.227000+01:00,207894,35000
11122,COMPLETE,O_CREATED,2012-02-09 17:48:20,2012-02-09 17:31:36.227000+01:00,207894,35000
11122,COMPLETE,O_SENT,2012-02-09 17:48:20,2012-02-09 17:31:36.227000+01:00,207894,35000
10899,COMPLETE,O_SENT_BACK,2012-02-15 17:38:12,2012-02-09 17:31:36.227000+01:00,207894,35000
10972,COMPLETE,O_SELECTED,2012-02-17 16:38:34,2012-02-09 17:31:36.227000+01:00,207894,35000
10972,COMPLETE,O_CANCELLED,2012-02-17 16:38:34,2012-02-09 17:31:36.227000+01:00,207894,35000
10972,COMPLETE,O_CREATED,2012-02-17 16:38:36,2012-02-09 17:31:36.227000+01:00,207894,35000
10972,COMPLETE,O_SENT,2012-02-17 16:38:36,2012-02-09 17:31:36.227000+01:00,207894,35000
10972,COMPLETE,O_ACCEPTED,2012-02-17 16:41:13,2012-02-09 17:31:36.227000+01:00,207894,35000
11003,COMPLETE,O_SELECTED,2012-02-09 19:51:53,2012-02-09 18:52:21.721000+01:00,207912,11000
11003,COMPLETE,O_CREATED,2012-02-09 19:51:54,2012-02-09 18:52:21.721000+01:00,207912,11000
11003,COMPLETE,O_SENT,2012-02-09 19:51:55,2012-02-09 18:52:21.721000+01:00,207912,11000
11009,COMPLETE,O_CANCELLED,2012-02-14 09:19:49,2012-02-09 18:52:21.721000+01:00,207912,11000
11009,COMPLETE,O_SELECTED,2012-02-14 09:19:49,2012-02-09 18:52:21.721000+01:00,207912,11000
11009,COMPLETE,O_CREATED,2012-02-14 09:20:37,2012-02-09 18:52:21.721000+01:00,207912,11000
11009,COMPLETE,O_SENT,2012-02-14 09:20:37,2012-02-09 18:52:21.721000+01:00,207912,11000
10609,COMPLETE,O_SENT_BACK,2012-02-20 10:22:26,2012-02-09 18:52:21.721000+01:00,207912,11000
10138,COMPLETE,O_ACCEPTED,2012-02-24 08:48:49,2012-02-09 18:52:21.721000+01:00,207912,11000
10933,COMPLETE,O_SELECTED,2012-02-09 20:51:58,2012-02-09 20:05:01.915000+01:00,207939,95000
10933,COMPLETE,O_CREATED,2012-02-09 20:52:00,2012-02-09 20:05:01.915000+01:00,207939,95000
10933,COMPLETE,O_SENT,2012-02-09 20:52:00,2012-02-09 20:05:01.915000+01:00,207939,95000
10881,COMPLETE,O_CANCELLED,2012-02-22 19:36:08,2012-02-09 20:05:01.915000+01:00,207939,95000
10881,COMPLETE,O_SELECTED,2012-02-22 19:36:08,2012-02-09 20:05:01.915000+01:00,207939,95000
10881,COMPLETE,O_CREATED,2012-02-22 19:36:09,2012-02-09 20:05:01.915000+01:00,207939,95000
10881,COMPLETE,O_SENT,2012-02-22 19:36:09,2012-02-09 20:05:01.915000+01:00,207939,95000
11003,COMPLETE,O_SELECTED,2012-02-14 12:20:44,2012-02-09 20:15:25.977000+01:00,207945,6000
11003,COMPLETE,O_CREATED,2012-02-14 12:20:46,2012-02-09 20:15:25.977000+01:00,207945,6000
11003,COMPLETE,O_SENT,2012-02-14 12:20:46,2012-02-09 20:15:25.977000+01:00,207945,6000
11309,COMPLETE,O_CANCELLED,2012-02-21 18:47:59,2012-02-09 20:15:25.977000+01:00,207945,6000
11203,COMPLETE,O_SELECTED,2012-02-10 09:44:07,2012-02-09 20:57:16.330000+01:00,207966,90000
11203,COMPLETE,O_CREATED,2012-02-10 09:44:58,2012-02-09 20:57:16.330000+01:00,207966,90000
11203,COMPLETE,O_SENT,2012-02-10 09:44:58,2012-02-09 20:57:16.330000+01:00,207966,90000
112,COMPLETE,O_CANCELLED,2012-03-12 09:15:09,2012-02-09 20:57:16.330000+01:00,207966,90000
10931,COMPLETE,O_SELECTED,2012-02-11 12:11:06,2012-02-09 21:11:51.359000+01:00,207969,8000
10931,COMPLETE,O_CREATED,2012-02-11 12:11:08,2012-02-09 21:11:51.359000+01:00,207969,8000
10931,COMPLETE,O_SENT,2012-02-11 12:11:08,2012-02-09 21:11:51.359000+01:00,207969,8000
112,COMPLETE,O_CANCELLED,2012-03-13 09:15:28,2012-02-09 21:11:51.359000+01:00,207969,8000
11202,COMPLETE,O_SELECTED,2012-02-10 14:14:59,2012-02-10 00:39:51.082000+01:00,207993,20000
11202,COMPLETE,O_CREATED,2012-02-10 14:15:00,2012-02-10 00:39:51.082000+01:00,207993,20000
11202,COMPLETE,O_SENT,2012-02-10 14:15:00,2012-02-10 00:39:51.082000+01:00,207993,20000
11049,COMPLETE,O_SENT_BACK,2012-02-21 09:58:17,2012-02-10 00:39:51.082000+01:00,207993,20000
10138,COMPLETE,O_DECLINED,2012-02-21 12:32:52,2012-02-10 00:39:51.082000+01:00,207993,20000
11179,COMPLETE,O_SELECTED,2012-02-10 10:39:16,2012-02-10 03:32:34.831000+01:00,208002,12000
11179,COMPLETE,O_CREATED,2012-02-10 10:39:17,2012-02-10 03:32:34.831000+01:00,208002,12000
11179,COMPLETE,O_SENT,2012-02-10 10:39:17,2012-02-10 03:32:34.831000+01:00,208002,12000
11201,COMPLETE,O_CANCELLED,2012-02-17 11:03:37,2012-02-10 03:32:34.831000+01:00,208002,12000
10913,COMPLETE,O_SELECTED,2012-02-10 19:50:22,2012-02-10 07:39:45.148000+01:00,208022,4500
10913,COMPLETE,O_CREATED,2012-02-10 19:50:23,2012-02-10 07:39:45.148000+01:00,208022,4500
10913,COMPLETE,O_SENT,2012-02-10 19:50:23,2012-02-10 07:39:45.148000+01:00,208022,4500
112,COMPLETE,O_CANCELLED,2012-03-12 09:15:18,2012-02-10 07:39:45.148000+01:00,208022,4500
11202,COMPLETE,O_SELECTED,2012-02-10 19:42:15,2012-02-10 08:53:03.285000+01:00,208025,10000
11202,COMPLETE,O_CREATED,2012-02-10 19:42:17,2012-02-10 08:53:03.285000+01:00,208025,10000
11202,COMPLETE,O_SENT,2012-02-10 19:42:17,2012-02-10 08:53:03.285000+01:00,208025,10000
11202,COMPLETE,O_CANCELLED,2012-02-10 19:44:12,2012-02-10 08:53:03.285000+01:00,208025,10000
11202,COMPLETE,O_SELECTED,2012-02-10 19:44:12,2012-02-10 08:53:03.285000+01:00,208025,10000
11202,COMPLETE,O_CREATED,2012-02-10 19:44:13,2012-02-10 08:53:03.285000+01:00,208025,10000
11202,COMPLETE,O_SENT,2012-02-10 19:44:13,2012-02-10 08:53:03.285000+01:00,208025,10000
112,COMPLETE,O_CANCELLED,2012-03-12 09:15:16,2012-02-10 08:53:03.285000+01:00,208025,10000
11169,COMPLETE,O_SELECTED,2012-02-10 10:28:26,2012-02-10 09:45:28.531000+01:00,208028,9000
11169,COMPLETE,O_CREATED,2012-02-10 10:28:28,2012-02-10 09:45:28.531000+01:00,208028,9000
11169,COMPLETE,O_SENT,2012-02-10 10:28:28,2012-02-10 09:45:28.531000+01:00,208028,9000
11259,COMPLETE,O_SENT_BACK,2012-02-15 13:56:10,2012-02-10 09:45:28.531000+01:00,208028,9000
10138,COMPLETE,O_ACCEPTED,2012-02-16 19:12:28,2012-02-10 09:45:28.531000+01:00,208028,9000
11169,COMPLETE,O_SELECTED,2012-02-10 10:50:47,2012-02-10 09:49:06.427000+01:00,208031,5000
11169,COMPLETE,O_CREATED,2012-02-10 10:50:51,2012-02-10 09:49:06.427000+01:00,208031,5000
11169,COMPLETE,O_SENT,2012-02-10 10:50:51,2012-02-10 09:49:06.427000+01:00,208031,5000
10899,COMPLETE,O_SENT_BACK,2012-02-15 17:39:35,2012-02-10 09:49:06.427000+01:00,208031,5000
10982,COMPLETE,O_CANCELLED,2012-02-16 19:45:41,2012-02-10 09:49:06.427000+01:00,208031,5000
11000,COMPLETE,O_SELECTED,2012-02-10 10:25:08,2012-02-10 10:13:34.215000+01:00,208034,12000
11000,COMPLETE,O_CREATED,2012-02-10 10:25:56,2012-02-10 10:13:34.215000+01:00,208034,12000
11000,COMPLETE,O_SENT,2012-02-10 10:25:56,2012-02-10 10:13:34.215000+01:00,208034,12000
10899,COMPLETE,O_SENT_BACK,2012-02-15 17:40:37,2012-02-10 10:13:34.215000+01:00,208034,12000
10972,COMPLETE,O_DECLINED,2012-02-16 12:14:20,2012-02-10 10:13:34.215000+01:00,208034,12000
10909,COMPLETE,O_SELECTED,2012-02-18 10:53:48,2012-02-10 11:31:51.655000+01:00,208049,8000
10909,COMPLETE,O_CREATED,2012-02-18 10:53:49,2012-02-10 11:31:51.655000+01:00,208049,8000
10909,COMPLETE,O_SENT,2012-02-18 10:53:49,2012-02-10 11:31:51.655000+01:00,208049,8000
10913,COMPLETE,O_CANCELLED,2012-02-28 13:45:35,2012-02-10 11:31:51.655000+01:00,208049,8000
10629,COMPLETE,O_SELECTED,2012-02-10 11:43:24,2012-02-10 11:32:25.646000+01:00,208052,8950
10629,COMPLETE,O_CREATED,2012-02-10 11:43:26,2012-02-10 11:32:25.646000+01:00,208052,8950
10629,COMPLETE,O_SENT,2012-02-10 11:43:26,2012-02-10 11:32:25.646000+01:00,208052,8950
10629,COMPLETE,O_SENT_BACK,2012-02-10 11:44:11,2012-02-10 11:32:25.646000+01:00,208052,8950
11201,COMPLETE,O_CANCELLED,2012-02-24 14:31:55,2012-02-10 11:32:25.646000+01:00,208052,8950
11201,COMPLETE,O_SELECTED,2012-02-24 14:31:55,2012-02-10 11:32:25.646000+01:00,208052,8950
11201,COMPLETE,O_CREATED,2012-02-24 14:31:57,2012-02-10 11:32:25.646000+01:00,208052,8950
11201,COMPLETE,O_SENT,2012-02-24 14:31:57,2012-02-10 11:32:25.646000+01:00,208052,8950
10899,COMPLETE,O_SENT_BACK,2012-03-05 10:47:22,2012-02-10 11:32:25.646000+01:00,208052,8950
10809,COMPLETE,O_ACCEPTED,2012-03-06 11:19:13,2012-02-10 11:32:25.646000+01:00,208052,8950
11169,COMPLETE,O_SELECTED,2012-02-10 12:39:37,2012-02-10 11:43:31.919000+01:00,208055,7000
11169,COMPLETE,O_CREATED,2012-02-10 12:39:40,2012-02-10 11:43:31.919000+01:00,208055,7000
11169,COMPLETE,O_SENT,2012-02-10 12:39:40,2012-02-10 11:43:31.919000+01:00,208055,7000
11259,COMPLETE,O_SENT_BACK,2012-02-23 10:28:32,2012-02-10 11:43:31.919000+01:00,208055,7000
11180,COMPLETE,O_DECLINED,2012-03-01 11:38:00,2012-02-10 11:43:31.919000+01:00,208055,7000
11202,COMPLETE,O_SELECTED,2012-02-10 18:33:03,2012-02-10 12:06:56.164000+01:00,208064,15000
11202,COMPLETE,O_CREATED,2012-02-10 18:33:05,2012-02-10 12:06:56.164000+01:00,208064,15000
11202,COMPLETE,O_SENT,2012-02-10 18:33:05,2012-02-10 12:06:56.164000+01:00,208064,15000
11202,COMPLETE,O_SELECTED,2012-02-10 18:34:18,2012-02-10 12:06:56.164000+01:00,208064,15000
11202,COMPLETE,O_CANCELLED,2012-02-10 18:34:18,2012-02-10 12:06:56.164000+01:00,208064,15000
11202,COMPLETE,O_CREATED,2012-02-10 18:34:20,2012-02-10 12:06:56.164000+01:00,208064,15000
11202,COMPLETE,O_SENT,2012-02-10 18:34:20,2012-02-10 12:06:56.164000+01:00,208064,15000
11202,COMPLETE,O_SELECTED,2012-02-10 18:36:28,2012-02-10 12:06:56.164000+01:00,208064,15000
11202,COMPLETE,O_CANCELLED,2012-02-10 18:36:28,2012-02-10 12:06:56.164000+01:00,208064,15000
11202,COMPLETE,O_CREATED,2012-02-10 18:36:30,2012-02-10 12:06:56.164000+01:00,208064,15000
11202,COMPLETE,O_SENT,2012-02-10 18:36:30,2012-02-10 12:06:56.164000+01:00,208064,15000
11202,COMPLETE,O_CANCELLED,2012-02-10 18:37:14,2012-02-10 12:06:56.164000+01:00,208064,15000
11202,COMPLETE,O_SELECTED,2012-02-10 18:37:14,2012-02-10 12:06:56.164000+01:00,208064,15000
11202,COMPLETE,O_CREATED,2012-02-10 18:37:16,2012-02-10 12:06:56.164000+01:00,208064,15000
11202,COMPLETE,O_SENT,2012-02-10 18:37:16,2012-02-10 12:06:56.164000+01:00,208064,15000
11201,COMPLETE,O_CANCELLED,2012-02-24 14:03:16,2012-02-10 12:06:56.164000+01:00,208064,15000
11169,COMPLETE,O_SELECTED,2012-02-10 13:04:16,2012-02-10 12:19:30.018000+01:00,208067,15000
11169,COMPLETE,O_CREATED,2012-02-10 13:04:18,2012-02-10 12:19:30.018000+01:00,208067,15000
11169,COMPLETE,O_SENT,2012-02-10 13:04:18,2012-02-10 12:19:30.018000+01:00,208067,15000
11259,COMPLETE,O_SENT_BACK,2012-02-24 10:36:01,2012-02-10 12:19:30.018000+01:00,208067,15000
10138,COMPLETE,O_ACCEPTED,2012-02-27 12:28:46,2012-02-10 12:19:30.018000+01:00,208067,15000
10932,COMPLETE,O_SELECTED,2012-02-10 12:31:49,2012-02-10 12:25:34.068000+01:00,208070,30000
10932,COMPLETE,O_CREATED,2012-02-10 12:32:37,2012-02-10 12:25:34.068000+01:00,208070,30000
10932,COMPLETE,O_SENT,2012-02-10 12:32:37,2012-02-10 12:25:34.068000+01:00,208070,30000
11201,COMPLETE,O_CANCELLED,2012-02-17 11:33:49,2012-02-10 12:25:34.068000+01:00,208070,30000
11169,COMPLETE,O_SELECTED,2012-02-10 16:40:10,2012-02-10 13:42:20.250000+01:00,208094,5000
11169,COMPLETE,O_CREATED,2012-02-10 16:40:11,2012-02-10 13:42:20.250000+01:00,208094,5000
11169,COMPLETE,O_SENT,2012-02-10 16:40:11,2012-02-10 13:42:20.250000+01:00,208094,5000
10881,COMPLETE,O_DECLINED,2012-02-22 18:55:19,2012-02-10 13:42:20.250000+01:00,208094,5000
10935,COMPLETE,O_SELECTED,2012-02-13 11:50:51,2012-02-10 13:45:49.643000+01:00,208097,5000
10935,COMPLETE,O_CREATED,2012-02-13 11:50:52,2012-02-10 13:45:49.643000+01:00,208097,5000
10935,COMPLETE,O_SENT,2012-02-13 11:50:52,2012-02-10 13:45:49.643000+01:00,208097,5000
11201,COMPLETE,O_SELECTED,2012-02-13 20:27:49,2012-02-10 13:45:59.330000+01:00,208100,11000
11201,COMPLETE,O_CREATED,2012-02-13 20:27:50,2012-02-10 13:45:59.330000+01:00,208100,11000
11201,COMPLETE,O_SENT,2012-02-13 20:27:50,2012-02-10 13:45:59.330000+01:00,208100,11000
10913,COMPLETE,O_SELECTED,2012-02-10 18:40:04,2012-02-10 13:50:42.521000+01:00,208103,18550
10913,COMPLETE,O_CREATED,2012-02-10 18:40:06,2012-02-10 13:50:42.521000+01:00,208103,18550
10913,COMPLETE,O_SENT,2012-02-10 18:40:06,2012-02-10 13:50:42.521000+01:00,208103,18550
10913,COMPLETE,O_CANCELLED,2012-02-10 18:45:46,2012-02-10 13:50:42.521000+01:00,208103,18550
10913,COMPLETE,O_SELECTED,2012-02-10 18:45:46,2012-02-10 13:50:42.521000+01:00,208103,18550
10913,COMPLETE,O_CREATED,2012-02-10 18:45:47,2012-02-10 13:50:42.521000+01:00,208103,18550
10913,COMPLETE,O_SENT,2012-02-10 18:45:47,2012-02-10 13:50:42.521000+01:00,208103,18550
10932,COMPLETE,O_CANCELLED,2012-02-15 14:15:56,2012-02-10 13:50:42.521000+01:00,208103,18550
10932,COMPLETE,O_SELECTED,2012-02-15 14:15:56,2012-02-10 13:50:42.521000+01:00,208103,18550
10932,COMPLETE,O_CREATED,2012-02-15 14:15:57,2012-02-10 13:50:42.521000+01:00,208103,18550
10932,COMPLETE,O_SENT,2012-02-15 14:15:57,2012-02-10 13:50:42.521000+01:00,208103,18550
10899,COMPLETE,O_SENT_BACK,2012-03-01 10:50:23,2012-02-10 13:50:42.521000+01:00,208103,18550
10138,COMPLETE,O_ACCEPTED,2012-03-05 13:01:29,2012-02-10 13:50:42.521000+01:00,208103,18550
10932,COMPLETE,O_SELECTED,2012-02-13 09:36:23,2012-02-10 14:32:25.230000+01:00,208118,15000
10932,COMPLETE,O_CREATED,2012-02-13 09:37:14,2012-02-10 14:32:25.230000+01:00,208118,15000
10932,COMPLETE,O_SENT,2012-02-13 09:37:14,2012-02-10 14:32:25.230000+01:00,208118,15000
11259,COMPLETE,O_SENT_BACK,2012-02-22 09:49:47,2012-02-10 14:32:25.230000+01:00,208118,15000
10138,COMPLETE,O_ACCEPTED,2012-02-29 08:47:05,2012-02-10 14:32:25.230000+01:00,208118,15000
11202,COMPLETE,O_SELECTED,2012-02-10 15:17:56,2012-02-10 14:39:42.547000+01:00,208124,20000
11202,COMPLETE,O_CREATED,2012-02-10 15:17:57,2012-02-10 14:39:42.547000+01:00,208124,20000
11202,COMPLETE,O_SENT,2012-02-10 15:17:57,2012-02-10 14:39:42.547000+01:00,208124,20000
11202,COMPLETE,O_CANCELLED,2012-02-13 14:55:30,2012-02-10 14:39:42.547000+01:00,208124,20000
11202,COMPLETE,O_SELECTED,2012-02-13 14:55:30,2012-02-10 14:39:42.547000+01:00,208124,20000
11202,COMPLETE,O_CREATED,2012-02-13 14:55:31,2012-02-10 14:39:42.547000+01:00,208124,20000
11202,COMPLETE,O_SENT,2012-02-13 14:55:31,2012-02-10 14:39:42.547000+01:00,208124,20000
11049,COMPLETE,O_SENT_BACK,2012-02-16 10:58:15,2012-02-10 14:39:42.547000+01:00,208124,20000
10913,COMPLETE,O_CANCELLED,2012-02-24 09:08:48,2012-02-10 14:39:42.547000+01:00,208124,20000
10913,COMPLETE,O_SELECTED,2012-02-24 09:08:48,2012-02-10 14:39:42.547000+01:00,208124,20000
10913,COMPLETE,O_CREATED,2012-02-24 09:08:49,2012-02-10 14:39:42.547000+01:00,208124,20000
10913,COMPLETE,O_SENT,2012-02-24 09:08:49,2012-02-10 14:39:42.547000+01:00,208124,20000
11049,COMPLETE,O_SENT_BACK,2012-03-06 10:52:22,2012-02-10 14:39:42.547000+01:00,208124,20000
10972,COMPLETE,O_ACCEPTED,2012-03-08 09:13:52,2012-02-10 14:39:42.547000+01:00,208124,20000
11169,COMPLETE,O_SELECTED,2012-02-10 15:09:12,2012-02-10 14:45:46.905000+01:00,208127,8000
11169,COMPLETE,O_CREATED,2012-02-10 15:09:16,2012-02-10 14:45:46.905000+01:00,208127,8000
11169,COMPLETE,O_SENT,2012-02-10 15:09:16,2012-02-10 14:45:46.905000+01:00,208127,8000
10912,COMPLETE,O_SELECTED,2012-02-17 09:44:34,2012-02-10 14:45:46.905000+01:00,208127,8000
10912,COMPLETE,O_CANCELLED,2012-02-17 09:44:34,2012-02-10 14:45:46.905000+01:00,208127,8000
10912,COMPLETE,O_CREATED,2012-02-17 09:45:27,2012-02-10 14:45:46.905000+01:00,208127,8000
10912,COMPLETE,O_SENT,2012-02-17 09:45:27,2012-02-10 14:45:46.905000+01:00,208127,8000
11259,COMPLETE,O_SENT_BACK,2012-02-24 10:08:02,2012-02-10 14:45:46.905000+01:00,208127,8000
10629,COMPLETE,O_ACCEPTED,2012-02-28 11:56:30,2012-02-10 14:45:46.905000+01:00,208127,8000
10909,COMPLETE,O_SELECTED,2012-02-11 12:04:23,2012-02-10 14:55:55.264000+01:00,208136,17500
10909,COMPLETE,O_CREATED,2012-02-11 12:05:11,2012-02-10 14:55:55.264000+01:00,208136,17500
10909,COMPLETE,O_SENT,2012-02-11 12:05:11,2012-02-10 14:55:55.264000+01:00,208136,17500
11049,COMPLETE,O_SENT_BACK,2012-03-08 10:22:27,2012-02-10 14:55:55.264000+01:00,208136,17500
10809,COMPLETE,O_DECLINED,2012-03-13 13:07:47,2012-02-10 14:55:55.264000+01:00,208136,17500
10913,COMPLETE,O_SELECTED,2012-02-20 16:01:45,2012-02-10 15:00:25.565000+01:00,208139,35000
10913,COMPLETE,O_CREATED,2012-02-20 16:01:47,2012-02-10 15:00:25.565000+01:00,208139,35000
10913,COMPLETE,O_SENT,2012-02-20 16:01:47,2012-02-10 15:00:25.565000+01:00,208139,35000
11259,COMPLETE,O_SENT_BACK,2012-02-28 10:46:35,2012-02-10 15:00:25.565000+01:00,208139,35000
10972,COMPLETE,O_ACCEPTED,2012-02-29 11:57:14,2012-02-10 15:00:25.565000+01:00,208139,35000
11169,COMPLETE,O_SELECTED,2012-02-10 15:42:33,2012-02-10 15:15:35.434000+01:00,208148,50000
11169,COMPLETE,O_CREATED,2012-02-10 15:43:21,2012-02-10 15:15:35.434000+01:00,208148,50000
11169,COMPLETE,O_SENT,2012-02-10 15:43:21,2012-02-10 15:15:35.434000+01:00,208148,50000
11289,COMPLETE,O_DECLINED,2012-02-17 12:50:05,2012-02-10 15:15:35.434000+01:00,208148,50000
11202,COMPLETE,O_SELECTED,2012-02-10 20:01:38,2012-02-10 15:39:45.397000+01:00,208157,15000
11202,COMPLETE,O_CREATED,2012-02-10 20:01:40,2012-02-10 15:39:45.397000+01:00,208157,15000
11202,COMPLETE,O_SENT,2012-02-10 20:01:40,2012-02-10 15:39:45.397000+01:00,208157,15000
11259,COMPLETE,O_SENT_BACK,2012-02-17 10:03:19,2012-02-10 15:39:45.397000+01:00,208157,15000
10629,COMPLETE,O_ACCEPTED,2012-02-20 15:18:42,2012-02-10 15:39:45.397000+01:00,208157,15000
11169,COMPLETE,O_SELECTED,2012-02-10 16:17:51,2012-02-10 15:51:12.062000+01:00,208169,15000
11169,COMPLETE,O_CREATED,2012-02-10 16:17:52,2012-02-10 15:51:12.062000+01:00,208169,15000
11169,COMPLETE,O_SENT,2012-02-10 16:17:52,2012-02-10 15:51:12.062000+01:00,208169,15000
11003,COMPLETE,O_CANCELLED,2012-02-14 09:20:10,2012-02-10 15:51:12.062000+01:00,208169,15000
11003,COMPLETE,O_SELECTED,2012-02-14 09:20:10,2012-02-10 15:51:12.062000+01:00,208169,15000
11003,COMPLETE,O_CREATED,2012-02-14 09:20:37,2012-02-10 15:51:12.062000+01:00,208169,15000
11003,COMPLETE,O_SENT,2012-02-14 09:20:37,2012-02-10 15:51:12.062000+01:00,208169,15000
11049,COMPLETE,O_SENT_BACK,2012-02-27 13:01:53,2012-02-10 15:51:12.062000+01:00,208169,15000
11289,COMPLETE,O_ACCEPTED,2012-02-29 13:50:03,2012-02-10 15:51:12.062000+01:00,208169,15000
10913,COMPLETE,O_SELECTED,2012-02-10 20:21:14,2012-02-10 15:54:36.053000+01:00,208172,15000
10913,COMPLETE,O_CREATED,2012-02-10 20:21:15,2012-02-10 15:54:36.053000+01:00,208172,15000
