org:group,resource country,organization country,org:resource,organization involved,role,event,impact,product,lifecycle:transition,completeTime,case,oranization country
Org line C,Sweden,,Daniel,,E_7,Accepted,Medium,PROD802,In Progress,2012-06-14 09:53:35,1-738322892,se
Org line C,Sweden,,Anna,,E_7,Queued,Medium,PROD802,Awaiting Assignment,2012-06-14 09:57:33,1-738322892,se
Org line C,Belgium,,Peter,,E_1,Accepted,Medium,PROD745,In Progress,2012-05-02 14:47:51,1-738501821,be
Org line C,Belgium,,Peter,,E_1,Queued,Medium,PROD745,Awaiting Assignment,2012-05-02 14:50:42,1-738501821,be
Org line C,INDIA,,Mohsin,,E_5,Accepted,Medium,PROD745,In Progress,2012-05-02 14:51:36,1-738501821,be
Org line C,Belgium,,Peter,,E_1,Queued,Medium,PROD745,Awaiting Assignment,2012-05-02 14:56:52,1-738501821,be
Org line C,Sweden,,Marie,,E_1,Accepted,Medium,PROD745,Assigned,2012-06-05 11:09:58,1-738501821,be
Org line C,Belgium,,Peter,,E_1,Accepted,Medium,PROD745,In Progress,2012-05-02 14:58:29,1-738520030,be
Org line C,Belgium,,Peter,,E_1,Queued,Medium,PROD745,Awaiting Assignment,2012-05-02 15:01:11,1-738520030,be
Org line C,Sweden,,Marie,,E_1,Accepted,Medium,PROD745,Assigned,2012-06-05 11:10:21,1-738520030,be
Org line C,Belgium,,Peter,,E_1,Accepted,Medium,PROD745,In Progress,2012-05-02 15:04:59,1-738520140,be
Org line C,Belgium,,Peter,,E_1,Queued,Medium,PROD745,Awaiting Assignment,2012-05-02 15:06:51,1-738520140,be
Org line C,Sweden,,Marie,,E_1,Accepted,Medium,PROD745,Assigned,2012-06-05 11:10:55,1-738520140,be
Org line C,Belgium,,Peter,,E_1,Accepted,Medium,PROD745,In Progress,2012-05-02 15:09:52,1-738520280,be
Org line C,Belgium,,Peter,,E_1,Queued,Medium,PROD745,Awaiting Assignment,2012-05-02 15:13:41,1-738520280,be
Org line C,Sweden,,Marie,,E_1,Accepted,Medium,PROD745,Assigned,2012-06-05 11:11:15,1-738520280,be
Org line C,Belgium,,Peter,,E_1,Accepted,Medium,PROD745,In Progress,2012-05-02 15:14:31,1-738520420,be
Org line C,Belgium,,Peter,,E_1,Queued,Medium,PROD745,Awaiting Assignment,2012-05-02 15:16:08,1-738520420,be
Org line C,Sweden,,Marie,,E_1,Accepted,Medium,PROD745,Assigned,2012-06-05 11:11:33,1-738520420,be
Org line C,Belgium,,Peter,,E_1,Accepted,Medium,PROD745,In Progress,2012-05-02 15:26:26,1-738520500,be
Org line C,Belgium,,Peter,,E_1,Queued,Medium,PROD745,Awaiting Assignment,2012-05-02 15:27:51,1-738520500,be
Org line C,Sweden,,Marie,,E_1,Accepted,Medium,PROD745,Assigned,2012-06-05 11:11:49,1-738520500,be
Org line C,Sweden,,Lars,,E_3,Accepted,Medium,PROD714,In Progress,2012-05-02 15:19:07,1-738538186,se
Org line C,Belgium,,Peter,,E_1,Accepted,Medium,PROD745,In Progress,2012-05-02 15:30:23,1-738554050,be
Org line C,Belgium,,Peter,,E_1,Queued,Medium,PROD745,Awaiting Assignment,2012-05-02 15:31:59,1-738554050,be
Org line C,Sweden,,Marie,,E_1,Accepted,Medium,PROD745,Assigned,2012-06-05 11:12:04,1-738554050,be
Org line C,Belgium,,Peter,,E_1,Accepted,Medium,PROD745,In Progress,2012-05-02 15:34:54,1-738554110,be
Org line C,Belgium,,Peter,,E_1,Queued,Medium,PROD745,Awaiting Assignment,2012-05-02 15:36:26,1-738554110,be
Org line C,Sweden,,Marie,,E_1,Accepted,Medium,PROD745,Assigned,2012-06-05 11:12:30,1-738554110,be
Org line B,Brazil,,Alice,,E_3,Accepted,Medium,PROD120,In Progress,2012-05-02 23:07:53,1-738820901,br
Org line B,Brazil,,Alice,,E_3,Accepted,Medium,PROD120,Assigned,2012-05-02 23:21:30,1-738820901,br
Org line B,Brazil,,Alice,,E_3,Accepted,Low,PROD120,In Progress,2012-05-02 23:20:24,1-738820974,br
Org line B,Brazil,,Alice,,E_3,Accepted,Low,PROD120,Assigned,2012-05-02 23:22:01,1-738820974,br
Org line B,Brazil,,Alice,,E_3,Completed,Low,PROD120,Closed,2012-05-25 18:38:43,1-738820974,br
Org line C,Sweden,,Niklas,,E_10,Accepted,Medium,PROD660,In Progress,2012-05-03 09:25:49,1-739196611,se
Org line C,Sweden,,Niklas,,E_10,Accepted,Medium,PROD660,In Progress,2012-05-03 11:52:35,1-739196611,se
Org line C,INDIA,,Sameer,,E_4,Accepted,Low,PROD436,In Progress,2012-05-03 09:32:43,1-739220231,in
Org line C,INDIA,,Sameer,,E_4,Accepted,Low,PROD436,Wait,2012-05-09 14:34:20,1-739220231,in
Org line A2,Sweden,,Panigrahy,,D_1,Accepted,Low,PROD611,In Progress,2012-05-03 10:48:58,1-739271601,in
Org line A2,Sweden,,Venkata,,A2_4,Accepted,Medium,PROD337,In Progress,2012-05-03 12:40:49,1-739276320,se
Org line A2,Sweden,,Venkata,,A2_4,Accepted,Medium,PROD337,Wait,2012-05-03 12:41:56,1-739276320,se
Org line C,Sweden,,Jesper,,E_10,Accepted,Medium,PROD660,In Progress,2012-05-03 11:38:08,1-739323204,se
Org line C,Sweden,,Olof,,E_10,Accepted,Low,PROD660,In Progress,2012-05-03 12:04:47,1-739385022,se
Org line C,Sweden,,Olof,,E_10,Accepted,Low,PROD660,In Progress,2012-05-03 12:05:56,1-739385022,se
Org line C,Sweden,,Olof,,E_10,Accepted,Low,PROD660,Wait,2012-05-03 12:07:34,1-739385022,se
Org line C,Sweden,,Olof,,E_10,Accepted,Low,PROD660,In Progress,2012-05-08 12:56:54,1-739385022,se
Org line C,Sweden,,Olof,,E_10,Accepted,Low,PROD660,Wait,2012-05-09 09:57:50,1-739385022,se
Org line A2,Belgium,,Joris,,A2_4,Accepted,Major,PROD49,In Progress,2012-05-03 16:26:17,1-739606592,0
Org line A2,Belgium,,Joris,,A2_4,Completed,Major,PROD49,Closed,2012-05-03 16:33:21,1-739606592,0
Org line A2,Belgium,,Joris,,A2_4,Accepted,Major,PROD49,In Progress,2012-05-04 12:17:14,1-739606592,0
Org line A2,POLAND,,Piotr,,A2_2,Accepted,High,PROD424,In Progress,2012-05-03 17:32:07,1-739633778,pl
Org line A2,POLAND,,Piotr,,A2_2,Queued,High,PROD424,Awaiting Assignment,2012-05-03 17:43:05,1-739633778,pl
Org line A2,POLAND,,Katarzyna,,A2_2,Accepted,High,PROD424,In Progress,2012-05-03 17:51:26,1-739633778,pl
Org line C,POLAND,,Grzegorz,,E_10,Queued,High,PROD424,Awaiting Assignment,2012-05-03 18:02:30,1-739633778,pl
Org line C,POLAND,,Marcin,,E_10,Accepted,High,PROD424,In Progress,2012-05-23 13:32:48,1-739633778,pl
Org line C,Brazil,,Diogo,,E_10,Accepted,High,PROD424,Assigned,2012-05-23 13:33:33,1-739633778,pl
Org line A2,Sweden,,Viktoria,,A2_3,Accepted,Major,PROD673,In Progress,2012-05-03 17:00:53,1-739695919,se
Org line A2,Sweden,,Viktoria,,A2_3,Queued,Major,PROD673,Awaiting Assignment,2012-05-03 18:35:20,1-739695919,se
Org line C,Sweden,,Peter,,E_7,Queued,Major,PROD673,Awaiting Assignment,2012-05-04 11:35:45,1-739695919,se
Org line C,Sweden,,Peter,,E_7,Accepted,Major,PROD673,In Progress,2012-05-06 19:27:57,1-739695919,se
Org line C,Sweden,,Peter,,E_7,Accepted,Major,PROD673,In Progress,2012-05-08 13:51:42,1-739695919,se
Org line C,Sweden,,Praveen,,E_10,Queued,Major,PROD673,Awaiting Assignment,2012-05-08 14:24:52,1-739695919,se
Org line C,Sweden,,Martin,,C_6,Queued,Major,PROD673,Awaiting Assignment,2012-05-10 14:25:04,1-739695919,se
Org line C,Sweden,,Pascal,,C_6,Accepted,Major,PROD673,In Progress,2012-05-11 10:41:18,1-739695919,se
Org line C,Sweden,,Pascal,,C_6,Completed,Major,PROD673,Closed,2012-05-16 15:22:25,1-739695919,se
Org line C,Sweden,,Pascal,,C_6,Accepted,Major,PROD673,In Progress,2012-05-29 13:10:03,1-739695919,se
Org line C,Sweden,,Pascal,,C_6,Completed,Major,PROD673,Closed,2012-05-29 13:17:45,1-739695919,se
Org line C,Sweden,,John,,C_6,Queued,Medium,PROD660,Awaiting Assignment,2012-05-04 14:38:08,1-740315794,se
Org line C,Sweden,,John,,C_6,Accepted,Medium,PROD660,In Progress,2012-06-04 10:36:02,1-740315794,se
Org line A2,United Kingdom,,Ian,,A2_1,Accepted,Medium,PROD236,In Progress,2012-05-04 12:26:13,1-740460519,gb
Org line A2,United Kingdom,,Ian,,A2_1,Accepted,Medium,PROD236,Assigned,2012-05-04 12:27:48,1-740460519,gb
Org line A2,United Kingdom,,Ian,,A2_1,Accepted,Medium,PROD236,In Progress,2012-05-04 17:17:32,1-740460519,gb
Org line V2,Sweden,,Björn,,,Accepted,Medium,PROD449,In Progress,2012-05-04 11:53:40,1-740527376,se
Org line C,France,,Olivier,,C_6,Queued,Medium,PROD802,Awaiting Assignment,2012-05-04 13:43:49,1-740597491,se
Org line C,Sweden,,Andreas,,C_6,Accepted,Medium,PROD802,In Progress,2012-05-04 13:46:02,1-740597491,se
Org line C,France,,Olivier,,C_6,Queued,Medium,PROD802,Awaiting Assignment,2012-05-04 13:54:17,1-740597491,se
Org line C,France,,Nicolas,,C_6,Accepted,Medium,PROD802,In Progress,2012-05-07 11:47:48,1-740597491,se
Org line C,Sweden,,Martin,,C_6,Queued,Medium,PROD802,Awaiting Assignment,2012-05-07 11:47:57,1-740597491,se
Org line C,Sweden,,Andreas,,C_6,Accepted,Medium,PROD802,In Progress,2012-05-07 11:59:32,1-740597491,se
Org line C,France,,Olivier,,C_6,Queued,Medium,PROD802,Awaiting Assignment,2012-05-08 14:06:45,1-740597491,se
Org line C,France,,Olivier,,C_6,Queued,Medium,PROD802,Awaiting Assignment,2012-05-16 10:55:45,1-740597491,se
Org line C,France,,Raphael,,C_6,Accepted,Medium,PROD802,In Progress,2012-06-06 18:07:05,1-740597491,se
Org line C,Sweden,,Eva,,C_1,Queued,Medium,PROD802,Awaiting Assignment,2012-06-06 18:08:59,1-740597491,se
Org line G4,Sweden,,Rickard,,,Accepted,Low,PROD374,In Progress,2012-05-04 15:29:10,1-740618034,se
Org line G4,Sweden,,Rickard,,,Accepted,Low,PROD374,Wait,2012-05-04 15:31:00,1-740618034,se
Org line G4,Sweden,,Rickard,,,Accepted,Low,PROD374,In Progress,2012-06-05 18:05:29,1-740618034,se
Org line C,Belgium,,Els,,C_2,Accepted,Medium,PROD327,In Progress,2012-05-04 15:30:41,1-740681141,se
Org line C,Belgium,,Els,,C_2,Queued,Medium,PROD327,Awaiting Assignment,2012-05-04 15:31:56,1-740681141,se
Org line C,Belgium,,Els,,E_2,Accepted,Medium,PROD327,In Progress,2012-05-07 09:05:58,1-740681141,se
Org line C,USA,,Jon,,E_2,Accepted,Medium,PROD327,Assigned,2012-05-07 09:06:20,1-740681141,se
Org line C,Belgium,,Patrick,,E_1,Queued,Medium,PROD239,Awaiting Assignment,2012-05-04 16:07:02,1-740681235,be
Org line C,Sweden,,Lena,,E_6,Accepted,Medium,PROD94,In Progress,2012-05-04 16:45:42,1-740740981,se
Org line C,Sweden,,Lena,,E_6,Queued,Medium,PROD94,Awaiting Assignment,2012-05-04 16:49:27,1-740740981,se
Org line C,Sweden,,Lena,,E_6,Accepted,Medium,PROD94,In Progress,2012-05-10 15:15:05,1-740740981,se
Org line B,INDIA,,Vijayakumar,,E_10,Accepted,Medium,PROD209,Wait,2012-05-05 16:07:46,1-740829883,in
Org line A2,Sweden,,Lena,,A2_3,Accepted,Medium,PROD551,In Progress,2012-05-07 15:24:19,1-741545507,se
Org line V2,Sweden,,Björn,,,Accepted,Medium,PROD449,In Progress,2012-05-07 14:00:54,1-741547216,se
Org line A2,POLAND,,Maciej,,A2_2,Accepted,Medium,PROD698,In Progress,2012-05-07 12:03:03,1-741556827,fr
Org line A2,POLAND,,Maciej,,A2_2,Accepted,Medium,PROD698,Wait,2012-05-07 12:47:27,1-741556827,fr
Org line V11,Denmark,,Lars,,,Accepted,Medium,PROD236,In Progress,2012-05-07 10:49:22,1-741583418,dk
Org line A2,Sweden,,Avvaru,,A2_4,Accepted,Medium,PROD243,In Progress,2012-05-07 11:14:46,1-741647211,se
Org line A2,China,,Joey,,A2_1,Accepted,High,PROD350,In Progress,2012-05-07 12:32:01,1-741672841,se
Org line C,Sweden,,Marianne,,E_7,Accepted,Medium,PROD673,In Progress,2012-05-07 11:20:17,1-741674039,se
Org line G4,Sweden,,Göran,,,Accepted,Low,PROD397,In Progress,2012-05-07 14:58:34,1-741826252,se
Org line F,Belgium,,Marc,,,Accepted,Medium,PROD753,In Progress,2012-05-07 16:01:53,1-741867303,se
Org line C,Sweden,,Vesa,,C_6,Accepted,High,PROD805,In Progress,2012-05-07 19:07:13,1-741987554,se
Org line C,Sweden,,Vesa,,C_6,Accepted,High,PROD805,Wait,2012-05-07 19:11:09,1-741987554,se
Org line C,Sweden,,Vesa,,C_6,Accepted,High,PROD805,Wait,2012-05-08 14:14:03,1-741987554,se
Org line C,Sweden,,Vesa,,C_6,Accepted,High,PROD805,In Progress,2012-05-08 14:17:43,1-741987554,se
Org line C,Sweden,,Vesa,,C_6,Accepted,High,PROD805,Wait,2012-05-08 15:04:41,1-741987554,se
Org line C,Sweden,,Vesa,,C_6,Queued,High,PROD805,Awaiting Assignment,2012-05-08 16:53:55,1-741987554,se
Org line G4,Sweden,,Harshavardhan,,,Accepted,High,PROD700,In Progress,2012-05-08 09:11:39,1-742134325,se
Org line C,Sweden,,Vesa,,C_6,Accepted,High,PROD805,In Progress,2012-05-08 11:08:10,1-742230262,se
Org line C,Sweden,,Jimmy,,V3_2,Accepted,Low,PROD262,In Progress,2012-05-08 12:56:29,1-742257742,se
Org line G4,Sweden,,Samira,,,Accepted,Medium,PROD448,In Progress,2012-05-08 13:46:41,1-742295367,se
Org line G4,Sweden,,Samira,,,Accepted,Medium,PROD448,Assigned,2012-05-08 13:48:44,1-742295367,se
Org line G4,Sweden,,Samira,,,Accepted,Medium,PROD448,In Progress,2012-05-29 09:29:13,1-742295367,se
Org line G4,Sweden,,Samira,,,Accepted,Medium,PROD448,Wait,2012-06-08 15:25:04,1-742295367,se
Org line C,USA,,Robert,,E_4,Accepted,High,PROD793,In Progress,2012-05-08 12:27:37,1-742296921,us
Org line C,USA,,Robert,,E_4,Queued,High,PROD793,Awaiting Assignment,2012-05-08 12:30:54,1-742296921,us
Org line C,Sweden,,Vaibhav,,E_4,Accepted,High,PROD793,In Progress,2012-05-22 15:28:14,1-742296921,us
Org line C,Sweden,,Vaibhav,,E_4,Completed,High,PROD793,Closed,2012-05-22 16:12:41,1-742296921,us
Org line G4,Sweden,,Andreas,,,Accepted,Low,PROD408,In Progress,2012-05-08 14:43:59,1-742383121,se
Org line G4,Sweden,,Andreas,,,Accepted,Low,PROD408,Assigned,2012-05-08 14:53:49,1-742383121,se
Org line G4,Sweden,,David,,,Accepted,High,PROD802,In Progress,2012-05-08 14:51:43,1-742383139,se
Org line G4,Sweden,,David,,,Accepted,High,PROD802,Assigned,2012-05-08 14:58:54,1-742383139,se
Org line G4,Sweden,,David,,,Accepted,High,PROD802,In Progress,2012-05-17 10:35:00,1-742383139,se
Org line G4,Sweden,,David,,,Completed,High,PROD802,Closed,2012-05-17 10:35:01,1-742383139,se
Org line A2,Sweden,,Mikael,,A2_4,Accepted,Medium,PROD537,In Progress,2012-05-08 17:05:20,1-742397639,se
Org line G4,Sweden,,David,,,Accepted,Medium,PROD412,In Progress,2012-05-08 19:22:05,1-742498161,se
Org line G4,Sweden,,David,,,Accepted,Medium,PROD412,Assigned,2012-05-08 19:27:09,1-742498161,se
Org line A2,United Kingdom,,Ian,,A2_1,Accepted,High,PROD236,In Progress,2012-05-08 20:29:01,1-742516187,gb
Org line A2,United Kingdom,,Ian,,A2_1,Accepted,High,PROD236,Assigned,2012-05-08 20:29:46,1-742516187,gb
Org line C,Sweden,,Himanshu,,E_10,Accepted,Low,PROD805,In Progress,2012-05-08 20:23:46,1-742523071,in
Org line C,Sweden,,Himanshu,,E_10,Accepted,Low,PROD805,In Progress,2012-05-08 20:34:05,1-742523071,in
Org line C,Sweden,,Himanshu,,E_10,Accepted,Low,PROD805,Wait,2012-05-08 20:36:25,1-742523071,in
Org line C,Sweden,,Henrik,,E_10,Accepted,Low,PROD178,In Progress,2012-05-09 11:03:04,1-742730173,se
Org line C,Sweden,,Henrik,,E_10,Queued,Low,PROD178,Awaiting Assignment,2012-05-09 11:07:02,1-742730173,se
Org line C,Sweden,,Hicham,,E_10,Accepted,Low,PROD178,In Progress,2012-05-30 10:12:09,1-742730173,se
Org line C,INDIA,,Pratap,,C_3,Accepted,Medium,PROD375,In Progress,2012-05-09 12:47:35,1-742746815,se
Org line A2,United Kingdom,,Ian,,A2_1,Accepted,Medium,PROD236,In Progress,2012-05-09 12:14:46,1-742748687,gb
Org line A2,United Kingdom,,Ian,,A2_1,Accepted,Medium,PROD236,Assigned,2012-05-09 12:15:48,1-742748687,gb
Org line A2,United Kingdom,,Ian,,A2_1,Accepted,Medium,PROD236,In Progress,2012-05-09 14:49:11,1-742748728,gb
Org line A2,United Kingdom,,Ian,,A2_1,Accepted,Medium,PROD236,Assigned,2012-05-09 14:55:56,1-742748728,gb
Org line G4,Sweden,,Johan,,,Accepted,Medium,PROD412,In Progress,2012-05-09 14:28:47,1-742765946,se
Org line A2,Sweden,,Maria,,A2_4,Completed,Medium,PROD591,Closed,2012-05-09 17:27:42,1-742833777,se
Org line C,Sweden,,Kell,,E_6,Accepted,High,PROD802,In Progress,2012-05-09 14:28:23,1-742838561,se
Org line A2,Sweden,,Valter,,A2_3,Accepted,Low,PROD802,In Progress,2012-05-09 15:07:58,1-742894028,se
Org line A2,Sweden,,Valter,,A2_3,Accepted,Low,PROD802,Assigned,2012-05-09 15:15:44,1-742894028,se
Org line A2,Sweden,,Valter,,A2_3,Accepted,Low,PROD802,Wait,2012-05-09 15:55:09,1-742894028,se
Org line C,Sweden,,Christer,,C_6,Accepted,High,PROD805,In Progress,2012-05-09 16:54:37,1-742980945,se
Org line C,Sweden,,Sameer,,E_10,Accepted,Medium,PROD802,In Progress,2012-05-10 00:36:03,1-743052684,in
Org line C,Sweden,,Sameer,,E_10,Accepted,Medium,PROD802,Wait,2012-05-10 00:40:36,1-743052684,in
Org line B,Brazil,,Thiago,,E_6,Accepted,Low,PROD122,In Progress,2012-05-09 22:48:06,1-743091195,br
Org line B,Brazil,,Thiago,,E_6,Accepted,Low,PROD122,In Progress,2012-05-09 23:00:18,1-743091195,br
Org line B,Brazil,,Marise,,E_6,Accepted,Low,PROD122,In Progress,2012-05-17 18:51:16,1-743091195,br
Org line A2,Brazil,,Carlos,,A2_3,Queued,Low,PROD122,Awaiting Assignment,2012-05-17 18:54:10,1-743091195,br
Org line C,INDIA,,Hineesh,,E_4,Accepted,High,PROD793,In Progress,2012-05-09 23:42:10,1-743110322,us
Org line C,Sweden,,Sameer,,E_10,Accepted,Medium,PROD802,In Progress,2012-05-10 03:23:06,1-743163074,in
Org line C,Sweden,,Sameer,,E_10,Accepted,Medium,PROD802,Wait,2012-05-10 03:24:43,1-743163074,in
Org line C,Sweden,,Arun,,E_10,Accepted,Medium,PROD802,In Progress,2012-05-10 10:51:50,1-743289531,in
Org line C,Sweden,,Arun,,E_10,Accepted,Medium,PROD802,Wait,2012-05-10 11:16:30,1-743289531,in
Org line C,France,,Frederic,,,Accepted,Medium,PROD348,In Progress,2012-05-10 10:36:55,1-743310191,fr
Org line C,France,,Frederic,,,Accepted,Medium,PROD348,In Progress,2012-05-22 14:40:20,1-743310191,fr
Org line C,Sweden,,Christer,,C_6,Accepted,High,PROD805,In Progress,2012-05-10 11:32:04,1-743358071,se
Org line G4,Sweden,,Mattias,,,Accepted,Medium,PROD108,In Progress,2012-05-10 12:07:53,1-743367526,se
Org line A2,United Kingdom,,Ian,,A2_1,Accepted,Medium,PROD235,In Progress,2012-05-10 13:38:11,1-743395731,gb
Org line A2,United Kingdom,,Ian,,A2_1,Accepted,Medium,PROD235,Assigned,2012-05-10 13:57:13,1-743395731,gb
Org line G4,Sweden,,Johan,,,Accepted,Medium,PROD411,In Progress,2012-05-10 12:41:28,1-743404481,se
Org line G4,Sweden,,Johan,,,Accepted,Medium,PROD411,Assigned,2012-05-10 12:50:54,1-743404481,se
Org line G4,Sweden,,Roland,,,Accepted,Low,PROD374,In Progress,2012-05-10 14:24:06,1-743483832,se
Org line A2,France,,Stephane,,A2_4,Accepted,High,PROD187,In Progress,2012-05-10 14:31:01,1-743549026,fr
Org line C,Sweden,,Praveen,,E_10,Queued,Medium,PROD805,Awaiting Assignment,2012-05-10 17:01:40,1-743606342,fr
Org line C,Sweden,,Arun,,E_10,Accepted,Medium,PROD805,In Progress,2012-05-14 13:09:14,1-743606342,fr
Org line C,Sweden,,Martin,,C_6,Queued,Medium,PROD805,Awaiting Assignment,2012-05-14 13:11:03,1-743606342,fr
Org line C,France,,Aurelien,,C_6,Accepted,Medium,PROD805,In Progress,2012-05-16 16:41:47,1-743606342,fr
Org line C,France,,Bruno,,E_6,Queued,Medium,PROD805,Awaiting Assignment,2012-05-16 16:48:13,1-743606342,fr
Org line C,France,,Aurelien,,C_6,Accepted,Medium,PROD805,In Progress,2012-05-16 16:51:13,1-743606342,fr
Org line C,France,,Bruno,,E_6,Queued,Medium,PROD805,Awaiting Assignment,2012-05-16 16:51:43,1-743606342,fr
Org line C,France,,Bruno,,E_6,Accepted,Medium,PROD805,In Progress,2012-06-07 12:14:17,1-743606342,fr
Org line A2,Sweden,,Arup,,D_1,Accepted,High,PROD613,In Progress,2012-05-10 16:37:52,1-743628673,in
Org line C,Sweden,,Lars,,C_4,Accepted,Medium,PROD673,In Progress,2012-05-10 16:53:26,1-743659911,se
Org line C,Sweden,,Lars,,C_4,Completed,Medium,PROD673,Closed,2012-05-31 16:19:08,1-743659911,se
Org line C,Sweden,,Henrik,,E_10,Accepted,Low,PROD178,In Progress,2012-05-11 08:25:19,1-743809811,se
Org line C,Sweden,,Henrik,,E_10,Queued,Low,PROD178,Awaiting Assignment,2012-06-13 23:04:04,1-743809811,se
Org line C,Sweden,,Emil,,C_6,Accepted,Medium,PROD544,In Progress,2012-05-11 10:23:35,1-743877727,se
Org line C,Sweden,,Emil,,C_6,Queued,Medium,PROD544,Awaiting Assignment,2012-05-11 10:23:44,1-743877727,se
Org line C,Sweden,,Emil,,C_6,Accepted,Medium,PROD544,In Progress,2012-05-16 10:25:43,1-743877727,se
Org line G3,POLAND,,Ewa,,,Accepted,High,PROD98,In Progress,2012-05-11 12:32:41,1-744020867,us
Org line G3,POLAND,,Ewa,,,Completed,High,PROD98,Closed,2012-05-11 12:35:47,1-744020867,us
Org line A2,United Kingdom,,Timothy,,A2_1,Accepted,High,PROD235,In Progress,2012-05-11 12:52:48,1-744055890,gb
Org line A2,United Kingdom,,Timothy,,A2_1,Accepted,High,PROD235,Wait,2012-05-11 13:44:27,1-744055890,gb
Org line A2,POLAND,,Maciej,,A2_2,Accepted,Low,PROD698,In Progress,2012-05-11 13:22:26,1-744073361,fr
Org line A2,POLAND,,Maciej,,A2_2,Accepted,Low,PROD698,Wait,2012-05-11 13:34:09,1-744073361,fr
Org line C,France,,Olivier,,E_10,Accepted,Medium,PROD13,In Progress,2012-05-11 15:35:23,1-744088047,fr
Org line C,France,,Olivier,,E_10,Queued,Medium,PROD13,Awaiting Assignment,2012-05-11 16:54:34,1-744088047,fr
Org line C,Sweden,,Mathias,,C_6,Accepted,Medium,PROD13,In Progress,2012-05-23 14:21:56,1-744088047,fr
Org line B,INDIA,,Aneesh V,,E_10,Accepted,Medium,PROD424,In Progress,2012-05-11 15:07:17,1-744088765,in
Org line B,INDIA,,Aneesh V,,E_10,Accepted,Medium,PROD424,In Progress,2012-05-11 15:24:06,1-744088765,in
Org line A2,United Kingdom,,Timothy,,A2_1,Accepted,Medium,PROD236,In Progress,2012-05-11 13:33:09,1-744092373,gb
Org line A2,United Kingdom,,Timothy,,A2_1,Accepted,Medium,PROD236,Wait,2012-05-11 13:41:36,1-744092373,gb
Org line V11,United Kingdom,,James,,,Accepted,Medium,PROD160,In Progress,2012-05-11 13:05:02,1-744092992,gb
Org line A2,Sweden,,Avvaru,,A2_4,Accepted,Medium,PROD243,In Progress,2012-05-11 13:44:22,1-744096281,se
Org line A2,Sweden,,Avvaru,,A2_4,Completed,Medium,PROD243,Closed,2012-05-29 08:23:44,1-744096281,se
Org line V2,Sweden,,Lars,,,Accepted,High,PROD391,In Progress,2012-05-11 14:18:00,1-744103178,se
Org line C,Sweden,,Mikael,,E_6,Accepted,High,PROD148,In Progress,2012-05-11 17:39:44,1-744165506,se
Org line C,Sweden,,Mikael,,E_6,Accepted,High,PROD148,Wait,2012-05-14 17:50:04,1-744165506,se
Org line C,Sweden,,Börje,,C_1,Accepted,Major,PROD153,In Progress,2012-05-11 16:38:58,1-744207783,se
Org line A2,Brazil,,Henrique,,A2_2,Queued,High,PROD124,Awaiting Assignment,2012-05-11 22:56:56,1-744321601,br
Org line G3,POLAND,,Ewa,,,Accepted,High,PROD98,In Progress,2012-05-13 17:29:31,1-744436815,us
Org line G3,POLAND,,Ewa,,,Completed,High,PROD98,Closed,2012-05-13 17:30:04,1-744436815,us
